TimeStamp,Value
Thu Apr 09 08:35:45 CDT 2015,18286.559999999998
Thu Apr 09 08:35:46 CDT 2015,18286.559999999998
Thu Apr 09 08:35:47 CDT 2015,18286.559999999998
Thu Apr 09 08:35:48 CDT 2015,14528.32
Thu Apr 09 08:35:49 CDT 2015,14528.32
Thu Apr 09 08:35:50 CDT 2015,14528.32
Thu Apr 09 08:35:51 CDT 2015,14528.32
Thu Apr 09 08:35:52 CDT 2015,14528.32
Thu Apr 09 08:35:53 CDT 2015,14528.32
Thu Apr 09 08:35:54 CDT 2015,14528.32
Thu Apr 09 08:35:55 CDT 2015,14528.32
Thu Apr 09 08:35:56 CDT 2015,14528.32
Thu Apr 09 08:35:57 CDT 2015,14528.32
Thu Apr 09 08:35:58 CDT 2015,13426.08
Thu Apr 09 08:35:59 CDT 2015,13426.08
Thu Apr 09 08:36:00 CDT 2015,13426.08
Thu Apr 09 08:36:01 CDT 2015,13426.08
Thu Apr 09 08:36:02 CDT 2015,13426.08
Thu Apr 09 08:36:03 CDT 2015,13426.08
Thu Apr 09 08:36:04 CDT 2015,10438.08
Thu Apr 09 08:36:05 CDT 2015,10438.08
Thu Apr 09 08:36:06 CDT 2015,10438.08
Thu Apr 09 08:36:07 CDT 2015,10265.439999999999
Thu Apr 09 08:36:08 CDT 2015,10265.439999999999
Thu Apr 09 08:36:09 CDT 2015,10265.439999999999
Thu Apr 09 08:36:10 CDT 2015,9681.119999999999
Thu Apr 09 08:36:11 CDT 2015,9681.119999999999
Thu Apr 09 08:36:12 CDT 2015,9681.119999999999
Thu Apr 09 08:36:13 CDT 2015,9681.119999999999
Thu Apr 09 08:36:14 CDT 2015,9681.119999999999
Thu Apr 09 08:36:15 CDT 2015,9681.119999999999
Thu Apr 09 08:36:16 CDT 2015,9681.119999999999
Thu Apr 09 08:36:17 CDT 2015,9681.119999999999
Thu Apr 09 08:36:18 CDT 2015,7928.16
Thu Apr 09 08:36:19 CDT 2015,7928.16
Thu Apr 09 08:36:20 CDT 2015,7928.16
Thu Apr 09 08:36:21 CDT 2015,8751.52
Thu Apr 09 08:36:22 CDT 2015,8751.52
Thu Apr 09 08:36:23 CDT 2015,7118.08
Thu Apr 09 08:36:24 CDT 2015,7118.08
Thu Apr 09 08:36:25 CDT 2015,7118.08
Thu Apr 09 08:36:26 CDT 2015,8260.16
Thu Apr 09 08:36:27 CDT 2015,8260.16
Thu Apr 09 08:36:28 CDT 2015,8260.16
Thu Apr 09 08:36:29 CDT 2015,8379.68
Thu Apr 09 08:36:30 CDT 2015,8379.68
Thu Apr 09 08:36:31 CDT 2015,8379.68
Thu Apr 09 08:36:32 CDT 2015,9030.4
Thu Apr 09 08:36:33 CDT 2015,9030.4
Thu Apr 09 08:36:34 CDT 2015,9056.96
Thu Apr 09 08:36:35 CDT 2015,9056.96
Thu Apr 09 08:36:36 CDT 2015,9056.96
Thu Apr 09 08:36:37 CDT 2015,9056.96
Thu Apr 09 08:36:38 CDT 2015,9056.96
Thu Apr 09 08:36:39 CDT 2015,8791.359999999999
Thu Apr 09 08:36:40 CDT 2015,8791.359999999999
Thu Apr 09 08:36:41 CDT 2015,8791.359999999999
Thu Apr 09 08:36:42 CDT 2015,8392.96
Thu Apr 09 08:36:43 CDT 2015,8392.96
Thu Apr 09 08:36:44 CDT 2015,8392.96
Thu Apr 09 08:36:45 CDT 2015,8286.72
Thu Apr 09 08:36:46 CDT 2015,8286.72
Thu Apr 09 08:36:47 CDT 2015,8286.72
Thu Apr 09 08:36:48 CDT 2015,8260.16
Thu Apr 09 08:36:49 CDT 2015,8260.16
Thu Apr 09 08:36:50 CDT 2015,8260.16
Thu Apr 09 08:36:51 CDT 2015,8326.56
Thu Apr 09 08:36:52 CDT 2015,8326.56
Thu Apr 09 08:36:53 CDT 2015,8313.279999999999
Thu Apr 09 08:36:54 CDT 2015,8313.279999999999
Thu Apr 09 08:36:55 CDT 2015,8313.279999999999
Thu Apr 09 08:36:56 CDT 2015,9189.76
Thu Apr 09 08:36:57 CDT 2015,9189.76
