TimeStamp,Value
Thu Apr 09 09:03:44 CDT 2015,48
Thu Apr 09 09:03:45 CDT 2015,48
Thu Apr 09 09:03:46 CDT 2015,48
Thu Apr 09 09:03:47 CDT 2015,16
Thu Apr 09 09:03:48 CDT 2015,16
Thu Apr 09 09:03:49 CDT 2015,16
Thu Apr 09 09:03:50 CDT 2015,48
Thu Apr 09 09:03:51 CDT 2015,48
Thu Apr 09 09:03:52 CDT 2015,48
Thu Apr 09 09:03:53 CDT 2015,48
Thu Apr 09 09:03:54 CDT 2015,48
Thu Apr 09 09:03:55 CDT 2015,48
Thu Apr 09 09:03:56 CDT 2015,48
Thu Apr 09 09:03:57 CDT 2015,48
Thu Apr 09 09:03:58 CDT 2015,48
Thu Apr 09 09:03:59 CDT 2015,48
Thu Apr 09 09:04:00 CDT 2015,48
Thu Apr 09 09:04:01 CDT 2015,48
Thu Apr 09 09:04:02 CDT 2015,48
Thu Apr 09 09:04:03 CDT 2015,48
Thu Apr 09 09:04:04 CDT 2015,48
Thu Apr 09 09:04:05 CDT 2015,48
Thu Apr 09 09:04:06 CDT 2015,48
Thu Apr 09 09:04:07 CDT 2015,48
Thu Apr 09 09:04:08 CDT 2015,56
Thu Apr 09 09:04:09 CDT 2015,48
Thu Apr 09 09:04:10 CDT 2015,56
Thu Apr 09 09:04:11 CDT 2015,48
Thu Apr 09 09:04:12 CDT 2015,56
Thu Apr 09 09:04:13 CDT 2015,56
Thu Apr 09 09:04:14 CDT 2015,56
Thu Apr 09 09:04:15 CDT 2015,56
Thu Apr 09 09:04:16 CDT 2015,48
Thu Apr 09 09:04:17 CDT 2015,48
Thu Apr 09 09:04:18 CDT 2015,48
Thu Apr 09 09:04:19 CDT 2015,48
Thu Apr 09 09:04:20 CDT 2015,48
Thu Apr 09 09:04:21 CDT 2015,48
Thu Apr 09 09:04:22 CDT 2015,48
Thu Apr 09 09:04:23 CDT 2015,48
Thu Apr 09 09:04:24 CDT 2015,48
Thu Apr 09 09:04:25 CDT 2015,48
Thu Apr 09 09:04:26 CDT 2015,48
Thu Apr 09 09:04:27 CDT 2015,48
Thu Apr 09 09:04:28 CDT 2015,48
Thu Apr 09 09:04:29 CDT 2015,48
Thu Apr 09 09:04:30 CDT 2015,48
Thu Apr 09 09:04:31 CDT 2015,48
Thu Apr 09 09:04:32 CDT 2015,48
Thu Apr 09 09:04:33 CDT 2015,48
Thu Apr 09 09:04:34 CDT 2015,16
Thu Apr 09 09:04:35 CDT 2015,16
Thu Apr 09 09:04:36 CDT 2015,48
Thu Apr 09 09:04:37 CDT 2015,48
Thu Apr 09 09:04:38 CDT 2015,48
Thu Apr 09 09:04:39 CDT 2015,48
Thu Apr 09 09:04:40 CDT 2015,48
Thu Apr 09 09:04:41 CDT 2015,48
Thu Apr 09 09:04:42 CDT 2015,16
Thu Apr 09 09:04:43 CDT 2015,48
Thu Apr 09 09:04:44 CDT 2015,48
Thu Apr 09 09:04:45 CDT 2015,48
Thu Apr 09 09:04:46 CDT 2015,48
Thu Apr 09 09:04:47 CDT 2015,56
Thu Apr 09 09:04:48 CDT 2015,48
Thu Apr 09 09:04:49 CDT 2015,48
Thu Apr 09 09:04:50 CDT 2015,48
Thu Apr 09 09:04:51 CDT 2015,48
Thu Apr 09 09:04:52 CDT 2015,48
Thu Apr 09 09:04:53 CDT 2015,48
Thu Apr 09 09:04:54 CDT 2015,48
Thu Apr 09 09:04:55 CDT 2015,48
Thu Apr 09 09:04:56 CDT 2015,48
Thu Apr 09 09:04:57 CDT 2015,48
Thu Apr 09 09:04:58 CDT 2015,48
Thu Apr 09 09:04:59 CDT 2015,32
Thu Apr 09 09:05:00 CDT 2015,32
Thu Apr 09 09:05:01 CDT 2015,48
Thu Apr 09 09:05:02 CDT 2015,48
Thu Apr 09 09:05:03 CDT 2015,48
Thu Apr 09 09:05:04 CDT 2015,32
Thu Apr 09 09:05:05 CDT 2015,48
Thu Apr 09 09:05:06 CDT 2015,32
Thu Apr 09 09:05:07 CDT 2015,48
Thu Apr 09 09:05:08 CDT 2015,48
Thu Apr 09 09:05:09 CDT 2015,48
Thu Apr 09 09:05:10 CDT 2015,48
Thu Apr 09 09:05:11 CDT 2015,48
Thu Apr 09 09:05:12 CDT 2015,48
Thu Apr 09 09:05:13 CDT 2015,48
Thu Apr 09 09:05:14 CDT 2015,48
Thu Apr 09 09:05:15 CDT 2015,48
Thu Apr 09 09:05:16 CDT 2015,48
Thu Apr 09 09:05:17 CDT 2015,48
Thu Apr 09 09:05:18 CDT 2015,48
Thu Apr 09 09:05:19 CDT 2015,48
Thu Apr 09 09:05:20 CDT 2015,48
Thu Apr 09 09:05:21 CDT 2015,48
Thu Apr 09 09:05:22 CDT 2015,48
Thu Apr 09 09:05:23 CDT 2015,48
Thu Apr 09 09:05:24 CDT 2015,48
Thu Apr 09 09:05:25 CDT 2015,48
Thu Apr 09 09:05:26 CDT 2015,48
Thu Apr 09 09:05:27 CDT 2015,48
Thu Apr 09 09:05:28 CDT 2015,48
Thu Apr 09 09:05:29 CDT 2015,48
Thu Apr 09 09:05:30 CDT 2015,48
Thu Apr 09 09:05:31 CDT 2015,48
Thu Apr 09 09:05:32 CDT 2015,48
Thu Apr 09 09:05:33 CDT 2015,48
Thu Apr 09 09:05:34 CDT 2015,48
Thu Apr 09 09:05:35 CDT 2015,48
Thu Apr 09 09:05:36 CDT 2015,48
Thu Apr 09 09:05:37 CDT 2015,48
Thu Apr 09 09:05:38 CDT 2015,32
Thu Apr 09 09:05:39 CDT 2015,32
Thu Apr 09 09:05:40 CDT 2015,48
Thu Apr 09 09:05:41 CDT 2015,48
Thu Apr 09 09:05:42 CDT 2015,48
Thu Apr 09 09:05:43 CDT 2015,48
Thu Apr 09 09:05:44 CDT 2015,48
Thu Apr 09 09:05:45 CDT 2015,48
Thu Apr 09 09:05:46 CDT 2015,48
Thu Apr 09 09:05:47 CDT 2015,48
Thu Apr 09 09:05:48 CDT 2015,48
Thu Apr 09 09:05:49 CDT 2015,48
Thu Apr 09 09:05:50 CDT 2015,48
Thu Apr 09 09:05:51 CDT 2015,48
Thu Apr 09 09:05:52 CDT 2015,32
Thu Apr 09 09:05:53 CDT 2015,48
Thu Apr 09 09:05:54 CDT 2015,48
Thu Apr 09 09:05:55 CDT 2015,48
Thu Apr 09 09:05:56 CDT 2015,48
Thu Apr 09 09:05:57 CDT 2015,48
Thu Apr 09 09:05:58 CDT 2015,48
Thu Apr 09 09:05:59 CDT 2015,48
Thu Apr 09 09:06:00 CDT 2015,48
Thu Apr 09 09:06:01 CDT 2015,48
Thu Apr 09 09:06:02 CDT 2015,48
Thu Apr 09 09:06:03 CDT 2015,32
Thu Apr 09 09:06:04 CDT 2015,48
Thu Apr 09 09:06:05 CDT 2015,48
Thu Apr 09 09:06:06 CDT 2015,32
Thu Apr 09 09:06:07 CDT 2015,16
Thu Apr 09 09:06:08 CDT 2015,16
Thu Apr 09 09:06:09 CDT 2015,48
Thu Apr 09 09:06:10 CDT 2015,48
Thu Apr 09 09:06:11 CDT 2015,48
Thu Apr 09 09:06:12 CDT 2015,48
Thu Apr 09 09:06:13 CDT 2015,48
Thu Apr 09 09:06:14 CDT 2015,48
Thu Apr 09 09:06:15 CDT 2015,48
Thu Apr 09 09:06:16 CDT 2015,48
Thu Apr 09 09:06:17 CDT 2015,48
Thu Apr 09 09:06:18 CDT 2015,48
Thu Apr 09 09:06:19 CDT 2015,48
Thu Apr 09 09:06:20 CDT 2015,48
Thu Apr 09 09:06:21 CDT 2015,48
Thu Apr 09 09:06:22 CDT 2015,48
Thu Apr 09 09:06:23 CDT 2015,48
Thu Apr 09 09:06:24 CDT 2015,48
Thu Apr 09 09:06:25 CDT 2015,48
Thu Apr 09 09:06:26 CDT 2015,48
Thu Apr 09 09:06:27 CDT 2015,48
Thu Apr 09 09:06:28 CDT 2015,48
Thu Apr 09 09:06:29 CDT 2015,48
Thu Apr 09 09:06:30 CDT 2015,48
Thu Apr 09 09:06:31 CDT 2015,48
Thu Apr 09 09:06:32 CDT 2015,48
Thu Apr 09 09:06:33 CDT 2015,48
Thu Apr 09 09:06:34 CDT 2015,48
Thu Apr 09 09:06:35 CDT 2015,48
Thu Apr 09 09:06:36 CDT 2015,48
Thu Apr 09 09:06:37 CDT 2015,48
Thu Apr 09 09:06:38 CDT 2015,48
Thu Apr 09 09:06:39 CDT 2015,48
Thu Apr 09 09:06:40 CDT 2015,48
Thu Apr 09 09:06:41 CDT 2015,48
Thu Apr 09 09:06:42 CDT 2015,48
Thu Apr 09 09:06:43 CDT 2015,48
Thu Apr 09 09:06:44 CDT 2015,48
Thu Apr 09 09:06:45 CDT 2015,48
Thu Apr 09 09:06:46 CDT 2015,48
Thu Apr 09 09:06:47 CDT 2015,48
Thu Apr 09 09:06:48 CDT 2015,48
Thu Apr 09 09:06:49 CDT 2015,48
Thu Apr 09 09:06:50 CDT 2015,48
Thu Apr 09 09:06:51 CDT 2015,48
Thu Apr 09 09:06:52 CDT 2015,48
Thu Apr 09 09:06:53 CDT 2015,48
Thu Apr 09 09:06:54 CDT 2015,48
Thu Apr 09 09:06:55 CDT 2015,48
Thu Apr 09 09:06:56 CDT 2015,48
Thu Apr 09 09:06:57 CDT 2015,48
Thu Apr 09 09:06:58 CDT 2015,32
Thu Apr 09 09:06:59 CDT 2015,48
Thu Apr 09 09:07:00 CDT 2015,48
Thu Apr 09 09:07:01 CDT 2015,48
Thu Apr 09 09:07:02 CDT 2015,48
Thu Apr 09 09:07:03 CDT 2015,48
Thu Apr 09 09:07:04 CDT 2015,48
Thu Apr 09 09:07:05 CDT 2015,48
Thu Apr 09 09:07:06 CDT 2015,48
Thu Apr 09 09:07:07 CDT 2015,48
Thu Apr 09 09:07:08 CDT 2015,48
Thu Apr 09 09:07:09 CDT 2015,48
Thu Apr 09 09:07:10 CDT 2015,48
Thu Apr 09 09:07:11 CDT 2015,56
Thu Apr 09 09:07:12 CDT 2015,56
Thu Apr 09 09:07:13 CDT 2015,48
Thu Apr 09 09:07:14 CDT 2015,48
Thu Apr 09 09:07:15 CDT 2015,48
Thu Apr 09 09:07:16 CDT 2015,48
Thu Apr 09 09:07:17 CDT 2015,48
Thu Apr 09 09:07:18 CDT 2015,48
Thu Apr 09 09:07:19 CDT 2015,48
Thu Apr 09 09:07:20 CDT 2015,48
Thu Apr 09 09:07:21 CDT 2015,48
Thu Apr 09 09:07:22 CDT 2015,48
Thu Apr 09 09:07:23 CDT 2015,48
Thu Apr 09 09:07:24 CDT 2015,48
Thu Apr 09 09:07:25 CDT 2015,48
Thu Apr 09 09:07:26 CDT 2015,48
Thu Apr 09 09:07:27 CDT 2015,48
Thu Apr 09 09:07:28 CDT 2015,48
Thu Apr 09 09:07:29 CDT 2015,48
Thu Apr 09 09:07:30 CDT 2015,48
Thu Apr 09 09:07:31 CDT 2015,48
Thu Apr 09 09:07:32 CDT 2015,48
Thu Apr 09 09:07:33 CDT 2015,48
Thu Apr 09 09:07:34 CDT 2015,48
Thu Apr 09 09:07:35 CDT 2015,48
Thu Apr 09 09:07:36 CDT 2015,48
Thu Apr 09 09:07:37 CDT 2015,48
Thu Apr 09 09:07:38 CDT 2015,32
Thu Apr 09 09:07:39 CDT 2015,48
Thu Apr 09 09:07:40 CDT 2015,32
Thu Apr 09 09:07:41 CDT 2015,32
Thu Apr 09 09:07:42 CDT 2015,48
Thu Apr 09 09:07:43 CDT 2015,32
Thu Apr 09 09:07:44 CDT 2015,32
Thu Apr 09 09:07:45 CDT 2015,32
Thu Apr 09 09:07:46 CDT 2015,32
Thu Apr 09 09:07:47 CDT 2015,32
Thu Apr 09 09:07:48 CDT 2015,32
Thu Apr 09 09:07:49 CDT 2015,32
Thu Apr 09 09:07:50 CDT 2015,32
Thu Apr 09 09:07:51 CDT 2015,48
Thu Apr 09 09:07:52 CDT 2015,32
Thu Apr 09 09:07:53 CDT 2015,32
Thu Apr 09 09:07:54 CDT 2015,32
Thu Apr 09 09:07:55 CDT 2015,48
Thu Apr 09 09:07:56 CDT 2015,32
Thu Apr 09 09:07:57 CDT 2015,32
Thu Apr 09 09:07:58 CDT 2015,48
Thu Apr 09 09:07:59 CDT 2015,32
Thu Apr 09 09:08:00 CDT 2015,48
Thu Apr 09 09:08:01 CDT 2015,32
Thu Apr 09 09:08:02 CDT 2015,32
Thu Apr 09 09:08:03 CDT 2015,32
Thu Apr 09 09:08:04 CDT 2015,32
Thu Apr 09 09:08:05 CDT 2015,34
Thu Apr 09 09:08:06 CDT 2015,34
Thu Apr 09 09:08:07 CDT 2015,34
Thu Apr 09 09:08:08 CDT 2015,34
Thu Apr 09 09:08:09 CDT 2015,34
Thu Apr 09 09:08:10 CDT 2015,34
Thu Apr 09 09:08:11 CDT 2015,34
Thu Apr 09 09:08:12 CDT 2015,34
Thu Apr 09 09:08:13 CDT 2015,34
Thu Apr 09 09:08:14 CDT 2015,34
Thu Apr 09 09:08:15 CDT 2015,34
Thu Apr 09 09:08:16 CDT 2015,34
Thu Apr 09 09:08:17 CDT 2015,32
Thu Apr 09 09:08:18 CDT 2015,48
Thu Apr 09 09:08:19 CDT 2015,56
Thu Apr 09 09:08:20 CDT 2015,48
Thu Apr 09 09:08:21 CDT 2015,48
Thu Apr 09 09:08:22 CDT 2015,48
Thu Apr 09 09:08:23 CDT 2015,48
Thu Apr 09 09:08:24 CDT 2015,48
Thu Apr 09 09:08:25 CDT 2015,48
Thu Apr 09 09:08:26 CDT 2015,48
Thu Apr 09 09:08:27 CDT 2015,48
Thu Apr 09 09:08:28 CDT 2015,32
Thu Apr 09 09:08:29 CDT 2015,32
Thu Apr 09 09:08:30 CDT 2015,32
Thu Apr 09 09:08:31 CDT 2015,48
Thu Apr 09 09:08:32 CDT 2015,48
Thu Apr 09 09:08:33 CDT 2015,48
Thu Apr 09 09:08:34 CDT 2015,32
Thu Apr 09 09:08:35 CDT 2015,32
Thu Apr 09 09:08:36 CDT 2015,32
Thu Apr 09 09:08:37 CDT 2015,32
Thu Apr 09 09:08:38 CDT 2015,32
Thu Apr 09 09:08:39 CDT 2015,48
Thu Apr 09 09:08:40 CDT 2015,48
Thu Apr 09 09:08:41 CDT 2015,48
Thu Apr 09 09:08:42 CDT 2015,32
Thu Apr 09 09:08:43 CDT 2015,48
Thu Apr 09 09:08:44 CDT 2015,48
Thu Apr 09 09:08:45 CDT 2015,48
Thu Apr 09 09:08:46 CDT 2015,48
Thu Apr 09 09:08:47 CDT 2015,48
Thu Apr 09 09:08:48 CDT 2015,48
Thu Apr 09 09:08:49 CDT 2015,32
Thu Apr 09 09:08:50 CDT 2015,32
Thu Apr 09 09:08:51 CDT 2015,32
Thu Apr 09 09:08:52 CDT 2015,32
Thu Apr 09 09:08:53 CDT 2015,32
Thu Apr 09 09:08:54 CDT 2015,32
Thu Apr 09 09:08:55 CDT 2015,32
Thu Apr 09 09:08:56 CDT 2015,32
Thu Apr 09 09:08:57 CDT 2015,32
Thu Apr 09 09:08:58 CDT 2015,32
Thu Apr 09 09:08:59 CDT 2015,32
Thu Apr 09 09:09:00 CDT 2015,32
Thu Apr 09 09:09:01 CDT 2015,32
Thu Apr 09 09:09:02 CDT 2015,32
Thu Apr 09 09:09:03 CDT 2015,32
Thu Apr 09 09:09:04 CDT 2015,32
Thu Apr 09 09:09:05 CDT 2015,32
Thu Apr 09 09:09:06 CDT 2015,32
Thu Apr 09 09:09:07 CDT 2015,32
Thu Apr 09 09:09:08 CDT 2015,32
Thu Apr 09 09:09:09 CDT 2015,32
Thu Apr 09 09:09:10 CDT 2015,32
Thu Apr 09 09:09:11 CDT 2015,32
Thu Apr 09 09:09:12 CDT 2015,32
Thu Apr 09 09:09:13 CDT 2015,48
Thu Apr 09 09:09:14 CDT 2015,32
Thu Apr 09 09:09:15 CDT 2015,32
Thu Apr 09 09:09:16 CDT 2015,32
Thu Apr 09 09:09:17 CDT 2015,48
Thu Apr 09 09:09:18 CDT 2015,32
Thu Apr 09 09:09:19 CDT 2015,32
Thu Apr 09 09:09:20 CDT 2015,32
Thu Apr 09 09:09:21 CDT 2015,48
Thu Apr 09 09:09:22 CDT 2015,32
Thu Apr 09 09:09:23 CDT 2015,32
Thu Apr 09 09:09:24 CDT 2015,32
Thu Apr 09 09:09:25 CDT 2015,32
Thu Apr 09 09:09:26 CDT 2015,32
Thu Apr 09 09:09:27 CDT 2015,32
Thu Apr 09 09:09:28 CDT 2015,32
Thu Apr 09 09:09:29 CDT 2015,32
Thu Apr 09 09:09:30 CDT 2015,32
Thu Apr 09 09:09:31 CDT 2015,32
Thu Apr 09 09:09:32 CDT 2015,32
Thu Apr 09 09:09:33 CDT 2015,32
Thu Apr 09 09:09:34 CDT 2015,32
Thu Apr 09 09:09:35 CDT 2015,32
Thu Apr 09 09:09:36 CDT 2015,32
Thu Apr 09 09:09:37 CDT 2015,32
Thu Apr 09 09:09:38 CDT 2015,32
Thu Apr 09 09:09:39 CDT 2015,32
Thu Apr 09 09:09:40 CDT 2015,48
Thu Apr 09 09:09:41 CDT 2015,32
Thu Apr 09 09:09:42 CDT 2015,32
Thu Apr 09 09:09:43 CDT 2015,32
Thu Apr 09 09:09:44 CDT 2015,32
Thu Apr 09 09:09:45 CDT 2015,32
Thu Apr 09 09:09:46 CDT 2015,32
Thu Apr 09 09:09:47 CDT 2015,32
Thu Apr 09 09:09:48 CDT 2015,34
Thu Apr 09 09:09:49 CDT 2015,34
Thu Apr 09 09:09:50 CDT 2015,34
Thu Apr 09 09:09:51 CDT 2015,34
Thu Apr 09 09:09:52 CDT 2015,34
Thu Apr 09 09:09:53 CDT 2015,34
Thu Apr 09 09:09:54 CDT 2015,34
Thu Apr 09 09:09:55 CDT 2015,34
Thu Apr 09 09:09:56 CDT 2015,34
Thu Apr 09 09:09:57 CDT 2015,34
Thu Apr 09 09:09:58 CDT 2015,34
Thu Apr 09 09:09:59 CDT 2015,34
Thu Apr 09 09:10:00 CDT 2015,34
Thu Apr 09 09:10:01 CDT 2015,34
Thu Apr 09 09:10:02 CDT 2015,34
Thu Apr 09 09:10:03 CDT 2015,34
Thu Apr 09 09:10:04 CDT 2015,34
Thu Apr 09 09:10:05 CDT 2015,34
Thu Apr 09 09:10:06 CDT 2015,34
Thu Apr 09 09:10:07 CDT 2015,34
Thu Apr 09 09:10:08 CDT 2015,34
Thu Apr 09 09:10:09 CDT 2015,34
Thu Apr 09 09:10:10 CDT 2015,34
Thu Apr 09 09:10:11 CDT 2015,34
Thu Apr 09 09:10:12 CDT 2015,34
Thu Apr 09 09:10:13 CDT 2015,34
Thu Apr 09 09:10:14 CDT 2015,34
Thu Apr 09 09:10:15 CDT 2015,34
Thu Apr 09 09:10:16 CDT 2015,34
Thu Apr 09 09:10:17 CDT 2015,34
Thu Apr 09 09:10:18 CDT 2015,34
Thu Apr 09 09:10:19 CDT 2015,34
Thu Apr 09 09:10:20 CDT 2015,34
Thu Apr 09 09:10:21 CDT 2015,34
Thu Apr 09 09:10:22 CDT 2015,34
Thu Apr 09 09:10:23 CDT 2015,34
Thu Apr 09 09:10:24 CDT 2015,34
Thu Apr 09 09:10:25 CDT 2015,34
Thu Apr 09 09:10:26 CDT 2015,34
Thu Apr 09 09:10:27 CDT 2015,34
Thu Apr 09 09:10:28 CDT 2015,34
Thu Apr 09 09:10:29 CDT 2015,34
Thu Apr 09 09:10:30 CDT 2015,34
Thu Apr 09 09:10:31 CDT 2015,34
Thu Apr 09 09:10:32 CDT 2015,34
Thu Apr 09 09:10:33 CDT 2015,34
Thu Apr 09 09:10:34 CDT 2015,34
Thu Apr 09 09:10:35 CDT 2015,34
Thu Apr 09 09:10:36 CDT 2015,34
Thu Apr 09 09:10:37 CDT 2015,34
Thu Apr 09 09:10:38 CDT 2015,34
Thu Apr 09 09:10:39 CDT 2015,34
Thu Apr 09 09:10:40 CDT 2015,34
Thu Apr 09 09:10:41 CDT 2015,34
Thu Apr 09 09:10:42 CDT 2015,34
Thu Apr 09 09:10:43 CDT 2015,34
Thu Apr 09 09:10:44 CDT 2015,34
Thu Apr 09 09:10:45 CDT 2015,34
Thu Apr 09 09:10:46 CDT 2015,34
Thu Apr 09 09:10:47 CDT 2015,34
Thu Apr 09 09:10:48 CDT 2015,34
Thu Apr 09 09:10:49 CDT 2015,34
Thu Apr 09 09:10:50 CDT 2015,34
Thu Apr 09 09:10:51 CDT 2015,34
Thu Apr 09 09:10:52 CDT 2015,34
Thu Apr 09 09:10:53 CDT 2015,34
Thu Apr 09 09:10:54 CDT 2015,34
Thu Apr 09 09:10:55 CDT 2015,34
Thu Apr 09 09:10:56 CDT 2015,34
Thu Apr 09 09:10:57 CDT 2015,34
Thu Apr 09 09:10:58 CDT 2015,34
Thu Apr 09 09:10:59 CDT 2015,34
Thu Apr 09 09:11:00 CDT 2015,34
Thu Apr 09 09:11:01 CDT 2015,34
Thu Apr 09 09:11:02 CDT 2015,34
Thu Apr 09 09:11:03 CDT 2015,34
Thu Apr 09 09:11:04 CDT 2015,34
Thu Apr 09 09:11:05 CDT 2015,34
Thu Apr 09 09:11:06 CDT 2015,34
Thu Apr 09 09:11:07 CDT 2015,34
Thu Apr 09 09:11:08 CDT 2015,34
Thu Apr 09 09:11:09 CDT 2015,34
Thu Apr 09 09:11:10 CDT 2015,34
Thu Apr 09 09:11:11 CDT 2015,34
Thu Apr 09 09:11:12 CDT 2015,34
Thu Apr 09 09:11:13 CDT 2015,34
Thu Apr 09 09:11:14 CDT 2015,34
Thu Apr 09 09:11:15 CDT 2015,34
Thu Apr 09 09:11:16 CDT 2015,34
Thu Apr 09 09:11:17 CDT 2015,34
Thu Apr 09 09:11:18 CDT 2015,34
Thu Apr 09 09:11:19 CDT 2015,34
Thu Apr 09 09:11:20 CDT 2015,34
Thu Apr 09 09:11:21 CDT 2015,34
Thu Apr 09 09:11:22 CDT 2015,34
Thu Apr 09 09:11:23 CDT 2015,34
Thu Apr 09 09:11:24 CDT 2015,34
Thu Apr 09 09:11:25 CDT 2015,34
Thu Apr 09 09:11:26 CDT 2015,34
Thu Apr 09 09:11:27 CDT 2015,34
Thu Apr 09 09:11:28 CDT 2015,34
Thu Apr 09 09:11:29 CDT 2015,32
Thu Apr 09 09:11:30 CDT 2015,32
Thu Apr 09 09:11:31 CDT 2015,32
Thu Apr 09 09:11:32 CDT 2015,32
Thu Apr 09 09:11:33 CDT 2015,32
Thu Apr 09 09:11:34 CDT 2015,32
Thu Apr 09 09:11:35 CDT 2015,32
Thu Apr 09 09:11:36 CDT 2015,32
Thu Apr 09 09:11:37 CDT 2015,32
Thu Apr 09 09:11:38 CDT 2015,34
Thu Apr 09 09:11:39 CDT 2015,34
Thu Apr 09 09:11:40 CDT 2015,34
Thu Apr 09 09:11:41 CDT 2015,34
Thu Apr 09 09:11:42 CDT 2015,34
Thu Apr 09 09:11:43 CDT 2015,34
Thu Apr 09 09:11:44 CDT 2015,34
Thu Apr 09 09:11:45 CDT 2015,34
Thu Apr 09 09:11:46 CDT 2015,34
Thu Apr 09 09:11:47 CDT 2015,34
Thu Apr 09 09:11:48 CDT 2015,34
Thu Apr 09 09:11:49 CDT 2015,34
Thu Apr 09 09:11:50 CDT 2015,34
Thu Apr 09 09:11:51 CDT 2015,34
Thu Apr 09 09:11:52 CDT 2015,34
Thu Apr 09 09:11:53 CDT 2015,34
Thu Apr 09 09:11:54 CDT 2015,34
Thu Apr 09 09:11:55 CDT 2015,34
Thu Apr 09 09:11:56 CDT 2015,34
Thu Apr 09 09:11:57 CDT 2015,34
Thu Apr 09 09:11:58 CDT 2015,34
Thu Apr 09 09:11:59 CDT 2015,34
Thu Apr 09 09:12:00 CDT 2015,34
Thu Apr 09 09:12:01 CDT 2015,34
Thu Apr 09 09:12:02 CDT 2015,34
Thu Apr 09 09:12:03 CDT 2015,34
Thu Apr 09 09:12:04 CDT 2015,34
Thu Apr 09 09:12:05 CDT 2015,34
Thu Apr 09 09:12:06 CDT 2015,34
Thu Apr 09 09:12:07 CDT 2015,34
Thu Apr 09 09:12:08 CDT 2015,34
Thu Apr 09 09:12:09 CDT 2015,34
Thu Apr 09 09:12:10 CDT 2015,34
Thu Apr 09 09:12:11 CDT 2015,34
Thu Apr 09 09:12:12 CDT 2015,34
Thu Apr 09 09:12:13 CDT 2015,34
Thu Apr 09 09:12:14 CDT 2015,34
Thu Apr 09 09:12:15 CDT 2015,34
Thu Apr 09 09:12:16 CDT 2015,34
Thu Apr 09 09:12:17 CDT 2015,34
Thu Apr 09 09:12:18 CDT 2015,34
Thu Apr 09 09:12:19 CDT 2015,34
Thu Apr 09 09:12:20 CDT 2015,34
Thu Apr 09 09:12:21 CDT 2015,34
Thu Apr 09 09:12:22 CDT 2015,34
Thu Apr 09 09:12:23 CDT 2015,34
Thu Apr 09 09:12:24 CDT 2015,34
Thu Apr 09 09:12:25 CDT 2015,34
Thu Apr 09 09:12:26 CDT 2015,34
Thu Apr 09 09:12:27 CDT 2015,34
Thu Apr 09 09:12:28 CDT 2015,34
Thu Apr 09 09:12:29 CDT 2015,34
Thu Apr 09 09:12:30 CDT 2015,34
Thu Apr 09 09:12:31 CDT 2015,34
Thu Apr 09 09:12:32 CDT 2015,34
Thu Apr 09 09:12:33 CDT 2015,34
Thu Apr 09 09:12:34 CDT 2015,34
Thu Apr 09 09:12:35 CDT 2015,34
Thu Apr 09 09:12:36 CDT 2015,32
Thu Apr 09 09:12:37 CDT 2015,32
Thu Apr 09 09:12:38 CDT 2015,32
Thu Apr 09 09:12:39 CDT 2015,32
Thu Apr 09 09:12:40 CDT 2015,32
Thu Apr 09 09:12:41 CDT 2015,32
Thu Apr 09 09:12:42 CDT 2015,32
Thu Apr 09 09:12:43 CDT 2015,32
Thu Apr 09 09:12:44 CDT 2015,34
Thu Apr 09 09:12:45 CDT 2015,34
Thu Apr 09 09:12:46 CDT 2015,34
Thu Apr 09 09:12:47 CDT 2015,34
Thu Apr 09 09:12:48 CDT 2015,34
Thu Apr 09 09:12:49 CDT 2015,34
Thu Apr 09 09:12:50 CDT 2015,34
Thu Apr 09 09:12:51 CDT 2015,34
Thu Apr 09 09:12:52 CDT 2015,34
Thu Apr 09 09:12:53 CDT 2015,34
Thu Apr 09 09:12:54 CDT 2015,34
Thu Apr 09 09:12:55 CDT 2015,34
Thu Apr 09 09:12:56 CDT 2015,34
Thu Apr 09 09:12:57 CDT 2015,34
Thu Apr 09 09:12:58 CDT 2015,34
Thu Apr 09 09:12:59 CDT 2015,34
Thu Apr 09 09:13:00 CDT 2015,34
Thu Apr 09 09:13:01 CDT 2015,34
Thu Apr 09 09:13:02 CDT 2015,34
Thu Apr 09 09:13:03 CDT 2015,34
Thu Apr 09 09:13:04 CDT 2015,34
Thu Apr 09 09:13:05 CDT 2015,34
Thu Apr 09 09:13:06 CDT 2015,34
Thu Apr 09 09:13:07 CDT 2015,34
Thu Apr 09 09:13:08 CDT 2015,34
Thu Apr 09 09:13:09 CDT 2015,34
Thu Apr 09 09:13:10 CDT 2015,34
Thu Apr 09 09:13:11 CDT 2015,34
Thu Apr 09 09:13:12 CDT 2015,34
Thu Apr 09 09:13:13 CDT 2015,34
Thu Apr 09 09:13:14 CDT 2015,34
Thu Apr 09 09:13:15 CDT 2015,34
Thu Apr 09 09:13:16 CDT 2015,34
Thu Apr 09 09:13:17 CDT 2015,34
Thu Apr 09 09:13:18 CDT 2015,34
Thu Apr 09 09:13:19 CDT 2015,34
Thu Apr 09 09:13:20 CDT 2015,34
Thu Apr 09 09:13:21 CDT 2015,34
Thu Apr 09 09:13:22 CDT 2015,34
Thu Apr 09 09:13:23 CDT 2015,34
Thu Apr 09 09:13:24 CDT 2015,34
Thu Apr 09 09:13:25 CDT 2015,34
